hotel_id;Unnamed: 0;room_id;hotel_name;city_name;accommodation_type;room_name;room_surface_in_m2;room_facilities
9961414;604;996141401;Apto confortável a 4min do mar RTA042;Balneário Camboriú;apartment;Apartamento;100.0;['Sofá-cama', 'Máquina de lavar roupas', 'Toalhas', 'Lareira', 'Banheiro privativo', 'Ar-condicionado', 'TV', 'Roupa de cama', 'Guarda-roupa ou armário', 'Vista do jardim', 'Varanda térrea', 'Flat particular em prédio']
9961370;605;996137001;Apto charmoso a 250mt da praia RBB101;Florianópolis;apartment;Apartamento;56.0;['Utensílios de cozinha', 'Papel higiênico', 'Tomada perto da cama', 'Geladeira', 'Área de estar', 'Máquina de lavar roupas', 'Vaso sanitário', 'Chuveiro', 'Guarda-roupa ou armário', 'Sofá', 'Mesa de jantar', 'Cesto de lixo', 'Forno', 'Chave de acesso', 'Ventilador', 'Ar-condicionado', 'Fogão', 'Chaleira elétrica', 'Taças de vinho', 'Roupa de cama', 'Banheiro privativo', 'Extintor de incêndio', 'Independente', 'Varal para secar roupas', 'Secador de cabelo', 'Travesseiro comum', 'Toalhas', 'Cozinha compacta', 'TV']
9956025;606;995602501;Studio bem localizado próx a UFSC SSG207;Florianópolis;apartment;Apartamento Estúdio;33.0;['Banheiro privativo', 'Travesseiro comum', 'Roupa de cama', 'Torradeira', 'TV de tela plana', 'Chaleira elétrica', 'Independente', 'TV', 'Chave de acesso', 'Varal para secar roupas', 'Toalhas', 'Fogão', 'Geladeira', 'Forno', 'Máquina de lavar roupas', 'Acessível por elevador', 'Secadora de roupas', 'Sofá-cama', 'Secador de cabelo', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Chaleira/cafeteira', 'Ar-condicionado', 'Micro-ondas', 'Cozinha compacta', 'Mesa de jantar', 'Utensílios de cozinha', 'Ferro de passar roupa', 'Área de estar']
9955530;607;995553001;VDA - Canasvieiras;Florianópolis;apartment;Apartamento;100.0;['TV', 'Vista do mar', 'Chave de acesso', 'Toalete adicional', 'TV de tela plana', 'Mesa de jantar', 'Forno', 'Toalhas', 'Varal para secar roupas', 'Micro-ondas', 'Chaleira/cafeteira', 'Torradeira', 'Taças de vinho', 'Roupa de cama', 'Cozinha compacta', 'Vista', 'Sofá', 'Ar-condicionado', 'Independente', 'Chaleira elétrica', 'Churrasqueira', 'Fogão', 'Máquina de lavar roupas', 'Travesseiro comum', 'Papel higiênico', 'Ferro de passar roupa', 'Chuveiro', 'Acessível por elevador', 'Secador de cabelo', 'Utensílios de cozinha', 'Banheiro privativo', 'Guarda-roupa ou armário', 'Tomada perto da cama', 'Cesto de lixo', 'Comodidades para passar roupa', 'Vaso sanitário', 'Geladeira', 'Varanda']
9951036;611;995103601;Casa alto padrão c piscina e 4 quartos RDN000;Imbituba;holiday_home;Casa de Temporada;250.0;[]
9937104;612;993710401;Belo apto beira-mar c/varanda no Ingleses EVE203;Florianópolis;apartment;Apartamento;110.0;['Cesto de lixo', 'Guarda-roupa ou armário', 'TV', 'Taças de vinho', 'Geladeira', 'Mesa de jantar', 'Fogão', 'Forno', 'Chuveiro', 'Chave de acesso', 'Tomada perto da cama', 'Toalhas', 'Cozinha compacta', 'Varanda', 'Utensílios de cozinha', 'Andares superiores acessíveis somente por escada', 'Micro-ondas', 'Banheiro privativo', 'Independente', 'Vaso sanitário', 'Vista da cidade', 'Área de estar', 'Torradeira', 'Chaleira/cafeteira', 'TV de tela plana', 'Papel higiênico', 'Ar-condicionado', 'Varal para secar roupas', 'Extintor de incêndio', 'Máquina de lavar roupas', 'Roupa de cama', 'Travesseiro comum', 'Sofá', 'Churrasqueira']
9931332;613;993133201;Apto c/piscina e churraq em Jurerê JPR217;Florianópolis;apartment;Apartamento;51.0;['Ferro de passar roupa', 'Área para refeições', 'Chuveiro', 'Geladeira', 'Churrasqueira', 'Forno', 'Sofá-cama', 'Secador de cabelo', 'Travesseiro comum', 'Micro-ondas', 'Banheiro privativo', 'Fogão', 'Acessível por elevador', 'Torradeira', 'Cozinha compacta', 'Independente', 'Taças de vinho', 'Roupa de cama', 'Varanda', 'Cesto de lixo', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Toalhas', 'Varal para secar roupas', 'Ar-condicionado', 'Utensílios de cozinha', 'Mesa de jantar', 'Chave de acesso', 'TV', 'Vaso sanitário', 'Área de estar']
9930448;614;993044801;Bom apto c/2 quartos e varanda em Itapema RSN301;Itapema;holiday_home;Apartamento;70.0;['Secador de cabelo', 'Varanda', 'Guarda-roupa ou armário', 'Vista da cidade', 'Taças de vinho', 'TV', 'Sofá', 'Ar-condicionado', 'Cesto de lixo', 'Comodidades para passar roupa', 'Forno', 'Utensílios de cozinha', 'Varal para secar roupas', 'Travesseiro comum', 'Papel higiênico', 'Churrasqueira', 'Tomada perto da cama', 'Mesa de jantar', 'Ferro de passar roupa', 'Fogão', 'Chaleira/cafeteira', 'Chuveiro', 'Máquina de lavar roupas', 'Banheiro privativo', 'TV de tela plana', 'Ventilador', 'Independente', 'Andares superiores acessíveis por elevador', 'Chave de acesso', 'Cozinha compacta', 'Vaso sanitário', 'Toalhas', 'Roupa de cama', 'Torradeira', 'Geladeira', 'Micro-ondas', 'Acessível por elevador']
9925798;615;992579801;Belo studio p/ famílias em Corrego Grande SSG225;Florianópolis;apartment;Apartamento;35.0;['Geladeira', 'Acessível por elevador', 'Micro-ondas', 'Chaleira/cafeteira', 'TV de tela plana', 'Chave de acesso', 'Cesto de lixo', 'Taças de vinho', 'TV', 'Ar-condicionado', 'Torradeira', 'Andares superiores acessíveis por elevador', 'Mesa de jantar', 'Travesseiro comum', 'Secador de cabelo', 'Sofá-cama', 'Vaso sanitário', 'Sofá', 'Banheiro privativo', 'Fogão', 'Roupa de cama', 'Toalhas', 'Área de estar', 'Utensílios de cozinha', 'Comodidades para passar roupa', 'Chaleira elétrica', 'Independente', 'Chuveiro', 'Guarda-roupa ou armário', 'Ferro de passar roupa', 'Forno', 'Tomada perto da cama', 'Cozinha compacta']
9924076;616;992407601;Apto duplex c/ lareira 100m do Lago Negro RLN204;Gramado;apartment;Apartamento;90.0;['Forno', 'Churrasqueira', 'Micro-ondas', 'Papel higiênico', 'Tomada perto da cama', 'Andares superiores acessíveis somente por escada', 'Berço', 'Varal para secar roupas', 'TV', 'Torradeira', 'Banheiro privativo', 'Área de estar', 'Geladeira', 'Guarda-roupa ou armário', 'Mesa de trabalho', 'Vaso sanitário', 'Toalhas', 'Fogão', 'Travesseiro comum', 'Independente', 'Chuveiro', 'Roupa de cama', 'TV de tela plana', 'Sofá-cama', 'Lareira', 'Chaleira/cafeteira', 'Sofá', 'Taças de vinho', 'Utensílios de cozinha', 'Cesto de lixo', 'Chave de acesso', 'Mesa de jantar', 'Ar-condicionado', 'Varanda', 'Cozinha', 'Máquina de lavar roupas', 'Vista do pátio interno']
9918631;617;991863101;Studio charmoso p/ casais no Campeche SDG004;Florianópolis;apartment;Casa de Temporada;27.0;['Chave de acesso', 'Utensílios de cozinha', 'Cozinha compacta', 'Ar-condicionado', 'Chuveiro', 'Fogão', 'Guarda-roupa ou armário', 'Papel higiênico', 'Secador de cabelo', 'Toalhas', 'Área para refeições', 'Micro-ondas', 'Taças de vinho', 'Mesa de jantar', 'Vaso sanitário', 'Travesseiro comum', 'Toda a unidade localizada no térreo', 'Tomada perto da cama', 'TV', 'Ventilador', 'Geladeira', 'Cesto de lixo', 'Independente', 'Roupa de cama', 'TV de tela plana', 'Varal para secar roupas', 'Chaleira/cafeteira', 'Banheiro privativo']
9918260;618;991826001;Encantadora casa p/ casais no Campeche SDG003;Florianópolis;apartment;Casa de Temporada;55.0;['Micro-ondas', 'Banheiro privativo', 'TV', 'Arara para roupas', 'Cesto de lixo', 'Chaleira/cafeteira', 'Independente', 'Secador de cabelo', 'Sofá', 'TV de tela plana', 'Vista do pátio interno', 'Vaso sanitário', 'Guarda-roupa ou armário', 'Fogão', 'Geladeira', 'Ar-condicionado', 'Papel higiênico', 'Cozinha compacta', 'Taças de vinho', 'Varanda térrea', 'Tomada perto da cama', 'Toalhas', 'Área para refeições', 'Chuveiro', 'Mesa de jantar', 'Travesseiro comum', 'Varal para secar roupas', 'Ventilador', 'Utensílios de cozinha', 'Torradeira', 'Roupa de cama', 'Toda a unidade localizada no térreo', 'Chave de acesso']
9901645;619;990164501;Linda casa c/ piscina em meio a natureza EGF000;Garopaba;holiday_home;Casa de Temporada;90.0;['Varanda', 'Cozinha compacta', 'Móveis na área externa', 'Área de estar', 'Independente', 'Micro-ondas', 'Sofá', 'Fogão', 'Vaso sanitário', 'Forno', 'Varal para secar roupas', 'Vista da montanha', 'Cesto de lixo', 'Piscina com vista', 'Toda a unidade localizada no térreo', 'Mesa de jantar', 'Papel higiênico', 'Travesseiro comum', 'Arara para roupas', 'Tomada perto da cama', 'Taças de vinho', 'Ventilador', 'TV', 'Área para refeições', 'Máquina de café', 'Guarda-roupa ou armário', 'TV de tela plana', 'Chave de acesso', 'Toalhas', 'Máquina de lavar roupas', 'Vista', 'Roupa de cama', 'Geladeira', 'Utensílios de cozinha', 'Banheiro privativo', 'Toalete adicional', 'Churrasqueira', 'Ar-condicionado', 'Chuveiro', 'Andares superiores acessíveis somente por escada', 'Lareira']
9900051;620;990005101;Bela casa duplex c/churrasq no Campeche RFG961;Florianópolis;holiday_home;Casa de Temporada;150.0;['Roupa de cama', 'Chave de acesso', 'Sofá', 'Chuveiro', 'Toda a unidade localizada no térreo', 'Área para refeições', 'Chaleira/cafeteira', 'Móveis na área externa', 'Cozinha compacta', 'Garrafa de água', 'Arara para roupas', 'Travesseiro comum', 'Toalete adicional', 'Andares superiores acessíveis somente por escada', 'Ventilador', 'TV de tela plana', 'Fogão', 'Micro-ondas', 'Vaso sanitário', 'Banheiro privativo', 'Geladeira', 'Taças de vinho', 'Papel higiênico', 'Área de estar', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Tomada perto da cama', 'Varanda térrea', 'Toalhas', 'Independente', 'Churrasqueira', 'Cesto de lixo', 'Vista para uma rua tranquila', 'Varal para secar roupas', 'Forno', 'Mesa de jantar', 'TV']
9889007;621;988900701;Bela casa estilo chalé em Canela RCF160;Canela;holiday_home;Casa de Temporada;188.0;['Ferro de passar roupa', 'Comodidades para passar roupa', 'Cozinha', 'Travesseiro comum', 'Forno', 'Utensílios de cozinha', 'Toalhas', 'Roupa de cama', 'Micro-ondas', 'Chave de acesso', 'Chaleira/cafeteira', 'Chuveiro', 'Andares superiores acessíveis somente por escada', 'Churrasqueira', 'Cesto de lixo', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Varal para secar roupas', 'TV', 'Sofá', 'Vaso sanitário', 'Ventilador', 'Mesa de jantar', 'Toda a unidade localizada no térreo', 'Papel higiênico', 'Geladeira', 'TV de tela plana', 'Secador de cabelo', 'Lareira', 'Torradeira', 'Independente', 'Varanda térrea', 'Banheiro privativo', 'Fogão', 'Máquina de lavar roupas', 'Área para refeições']
9884383;622;988438301;Casa duplex com área verde no Campeche JDG174;Florianópolis;holiday_home;Casa de Temporada;100.0;['Chuveiro', 'Geladeira', 'Micro-ondas', 'Vista do pátio interno', 'Travesseiro comum', 'Utensílios de cozinha', 'TV de tela plana', 'Ventilador', 'Fogão', 'Toalhas', 'Roupa de cama', 'Área para refeições', 'Máquina de lavar roupas', 'Independente', 'Máquina de café', 'Sofá', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Cozinha', 'Sofá-cama', 'Tomada perto da cama', 'Toda a unidade localizada no térreo', 'Cesto de lixo', 'Andares superiores acessíveis somente por escada', 'Varal para secar roupas', 'Chave de acesso', 'Banheiro privativo', 'TV', 'Papel higiênico', 'Mesa de jantar', 'Vaso sanitário', 'Forno']
9883346;623;988334601;Apto c/ vista para o mar em Canasvieiras IDO201;Florianópolis;apartment;Apartamento;75.0;['Ferro de passar roupa', 'Churrasqueira', 'Banheiro privativo', 'Geladeira', 'Travesseiro comum', 'TV de tela plana', 'Taças de vinho', 'Varal para secar roupas', 'Micro-ondas', 'Independente', 'Vista do mar', 'TV', 'Acessível por elevador', 'Toalhas', 'Tomada perto da cama', 'Ar-condicionado', 'Mesa de jantar', 'Vaso sanitário', 'Utensílios de cozinha', 'Área para refeições', 'Roupa de cama', 'Secador de cabelo', 'Chave de acesso', 'Varanda', 'Comodidades para passar roupa', 'Arara para roupas', 'Fogão', 'Vista', 'Sofá', 'Torradeira', 'Cozinha compacta', 'Chuveiro', 'Máquina de lavar roupas', 'Cesto de lixo', 'Forno', 'Chaleira/cafeteira']
9867510;624;986751001;Apto em cond Thai Beach Home Spa TBS102;Florianópolis;apartment;Apartamento;113.0;['Cozinha compacta', 'Travesseiro comum', 'Chuveiro', 'Forno', 'Chaleira elétrica', 'Vista do mar', 'Mesa de trabalho', 'TV de tela plana', 'Roupa de cama', 'Sofá', 'Tomada perto da cama', 'Móveis na área externa', 'Vaso sanitário', 'Máquina de lavar roupas', 'Lareira', 'Fogão', 'Guarda-roupa ou armário', 'Papel higiênico', 'Banheiro privativo', 'Varanda', 'Utensílios de cozinha', 'Ferro de passar roupa', 'Vista', 'Sofá-cama', 'Lava-louças', 'Taças de vinho', 'Ar-condicionado', 'Máquina de café', 'Geladeira', 'Secadora de roupas', 'Mesa de jantar', 'Chave de acesso', 'Independente', 'Comodidades para passar roupa', 'Cesto de lixo', 'Toalhas', 'Acessível por elevador', 'Varal para secar roupas', 'TV', 'Secador de cabelo']
9863652;625;986365201;Charmosa casa no centro de Canasvieiras DJO100;Florianópolis;apartment;Casa de Temporada;100.0;['Chuveiro', 'TV', 'Independente', 'Forno', 'Geladeira', 'Área de estar', 'Micro-ondas', 'Chaleira/cafeteira', 'Banheiro privativo', 'Chave de acesso', 'TV de tela plana', 'Máquina de lavar roupas', 'Área para refeições', 'Arara para roupas', 'Cozinha', 'Ar-condicionado', 'Fogão', 'Travesseiro comum', 'Churrasqueira', 'Varal para secar roupas', 'Móveis na área externa', 'Área de refeições externa', 'Taças de vinho', 'Varanda térrea', 'Sofá', 'Utensílios de cozinha', 'Toalhas', 'Mesa de jantar', 'Vaso sanitário', 'Toda a unidade localizada no térreo', 'Cesto de lixo', 'Tomada perto da cama', 'Papel higiênico', 'Roupa de cama']
9858365;626;985836501;Studio sofisticado para casais SSG112;Florianópolis;apartment;Apartamento Estúdio;32.0;['Independente', 'TV', 'Cozinha compacta', 'Secador de cabelo', 'Chaleira elétrica', 'Chaleira/cafeteira', 'Chuveiro', 'Utensílios de cozinha', 'Micro-ondas', 'Comodidades para passar roupa', 'Sofá', 'Geladeira', 'Ar-condicionado', 'Tomada perto da cama', 'Cesto de lixo', 'TV de tela plana', 'Taças de vinho', 'Ferro de passar roupa', 'Andares superiores acessíveis por elevador', 'Acessível por elevador', 'Vaso sanitário', 'Torradeira', 'Arara para roupas', 'Banheiro privativo', 'Chave de acesso', 'Fogão', 'Mesa de jantar', 'Guarda-roupa ou armário', 'Roupa de cama', 'Travesseiro comum', 'Forno', 'Toalhas', 'Mesa de trabalho']
9852353;627;985235301;Ótimo apto p/ famílias c/piscina em Ubatuba RJA417;Ubatuba;apartment;Apartamento;110.0;['Banheiro privativo', 'Cozinha compacta', 'Acessível por elevador', 'Comodidades para passar roupa', 'Mesa de jantar', 'Torradeira', 'Secador de cabelo', 'Vaso sanitário', 'Tomada perto da cama', 'Varal para secar roupas', 'TV', 'Ferro de passar roupa', 'Máquina de café', 'Cesto de lixo', 'Geladeira', 'Chave de acesso', 'Utensílios de cozinha', 'Chaleira/cafeteira', 'Ventilador', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Toalhas', 'Terraço', 'Travesseiro comum', 'Churrasqueira', 'Vista da cidade', 'Taças de vinho', 'Independente', 'Andares superiores acessíveis por elevador', 'Sofá', 'Fogão', 'Roupa de cama', 'Micro-ondas', 'TV de tela plana', 'Forno', 'Móveis na área externa', 'Chuveiro']
9851349;628;985134901;Casa c/ área verde e perto da praia LDS173;Florianópolis;holiday_home;Casa de Temporada;120.0;['Varal para secar roupas', 'Área de refeições externa', 'Ar-condicionado', 'Taças de vinho', 'Micro-ondas', 'Máquina de café', 'Utensílios de cozinha', 'Geladeira', 'Fogão', 'Máquina de lavar roupas', 'Chaleira/cafeteira', 'Banheiro privativo', 'Roupa de cama', 'Secador de cabelo', 'Área para refeições', 'Chuveiro', 'Vaso sanitário', 'TV', 'Cozinha', 'TV de tela plana', 'Chave de acesso', 'Independente', 'Toalhas', 'Cesto de lixo', 'Toda a unidade localizada no térreo', 'Móveis na área externa', 'Papel higiênico', 'Churrasqueira', 'Sofá', 'Mesa de jantar', 'Varanda térrea', 'Piscina privativa', 'Torradeira', 'Tomada perto da cama', 'Travesseiro comum', 'Forno', 'Guarda-roupa ou armário']
9839543;629;983954301;Moderno apto de frente à praia do Perequê LLR801;Porto Belo;apartment;Apartamento;165.0;['Ar-condicionado', 'Fogão', 'Micro-ondas', 'Ventilador', 'Cozinha compacta', 'Independente', 'Utensílios de cozinha', 'Móveis na área externa', 'Chuveiro', 'Roupa de cama', 'Vista do mar', 'Comodidades para passar roupa', 'Toalhas', 'Travesseiro comum', 'Mesa de jantar', 'Máquina de lavar roupas', 'Sofá', 'Churrasqueira', 'Ferro de passar roupa', 'Chaleira/cafeteira', 'Andares superiores acessíveis por elevador', 'Banheiro privativo', 'Guarda-roupa ou armário', 'Papel higiênico', 'Cesto de lixo', 'Vaso sanitário', 'Geladeira', 'Varal para secar roupas', 'Taças de vinho', 'Chave de acesso', 'Secador de cabelo', 'Vista', 'Forno', 'TV', 'Frigobar', 'Torradeira', 'Acessível por elevador', 'Varanda', 'TV de tela plana', 'Tomada perto da cama']
9838639;630;983863901;Lindo apartamento c/jacuzzi privativa PDJ306;Florianópolis;apartment;Apartamento;300.0;['Varal para secar roupas', 'Vista da piscina', 'Chaleira/cafeteira', 'Utensílios de cozinha', 'Ferro de passar roupa', 'Travesseiro comum', 'Tomada perto da cama', 'Toalhas', 'Secador de cabelo', 'Vaso sanitário', 'Secadora de roupas', 'Churrasqueira', 'Fogão', 'Roupa de cama', 'Cesto de lixo', 'Área de estar', 'TV', 'Área para refeições', 'Forno', 'Varanda', 'Jacuzzi', 'Torradeira', 'Chave de acesso', 'Geladeira', 'Extintor de incêndio', 'Guarda-roupa ou armário', 'Taças de vinho', 'Papel higiênico', 'Independente', 'Máquina de lavar roupas', 'Micro-ondas', 'Banheiro privativo', 'Ar-condicionado', 'Mesa de jantar', 'Chuveiro', 'Cozinha', 'Sofá', 'Detector de fumaça', 'Móveis na área externa', 'Acessível por elevador']
9834130;631;983413001;Linda casa c/piscina a beira mar AJA017;Búzios;holiday_home;Casa de 4 Quartos;250.0;['Chuveiro', 'Roupa de cama', 'Móveis na área externa', 'TV', 'Forno', 'Micro-ondas', 'Ferro de passar roupa', 'Utensílios de cozinha', 'Vaso sanitário', 'Tomada perto da cama', 'Taças de vinho', 'Fogão', 'Mesa de jantar', 'Área para refeições', 'Papel higiênico', 'Sofá', 'Secadora de roupas', 'Vista do mar', 'Cozinha', 'Máquina de lavar roupas', 'Ventilador', 'Geladeira', 'Terraço', 'Varal para secar roupas', 'Área de estar', 'Torradeira', 'Cesto de lixo', 'Banheiro privativo', 'Chave de acesso', 'Travesseiro comum', 'TV de tela plana', 'Andares superiores acessíveis somente por escada', 'Toalhas', 'Churrasqueira', 'Vista', 'Guarda-roupa ou armário', 'Varanda', 'Ar-condicionado']
9834032;632;983403201;Casa de luxo em condomínio no Campeche CDE024;Florianópolis;holiday_home;Casa de Temporada;306.0;[]
9833569;633;983356901;Lindo apto no Open Shopping em Jurere EMR302;Florianópolis;apartment;Apartamento;68.0;['Ferro de passar roupa', 'Vista do mar', 'Travesseiro comum', 'Máquina de lavar roupas', 'Cozinha compacta', 'Toalhas', 'Cesto de lixo', 'Varanda', 'Chinelos', 'Sofá', 'Secador de cabelo', 'Independente', 'Chuveiro', 'TV', 'Torradeira', 'Micro-ondas', 'Varal para secar roupas', 'Ar-condicionado', 'Chave de acesso', 'Taças de vinho', 'Tomada perto da cama', 'Secadora de roupas', 'Chaleira/cafeteira', 'Roupa de cama', 'Área de estar', 'Acessível por elevador', 'Utensílios de cozinha', 'Churrasqueira', 'Fogão', 'Banheiro privativo', 'Forno', 'Área para refeições', 'Geladeira', 'Guarda-roupa ou armário']
9832201;634;983220101;Apto c/piscina a 750m da Praia CCI105;Florianópolis;apartment;Apartamento;80.0;['Área para refeições', 'Taças de vinho', 'Forno', 'Torradeira', 'Chuveiro', 'Varanda', 'Fogão', 'Independente', 'Roupa de cama', 'Chaleira/cafeteira', 'Ar-condicionado', 'Papel higiênico', 'Utensílios de cozinha', 'Chave de acesso', 'Banheiro privativo', 'Vaso sanitário', 'Cesto de lixo', 'TV', 'Micro-ondas', 'Guarda-roupa ou armário', 'Cozinha', 'Tomada perto da cama', 'Máquina de lavar roupas', 'Toalhas', 'Churrasqueira', 'Travesseiro comum', 'Ferro de passar roupa', 'Mesa de jantar', 'Acessível por elevador', 'Varal para secar roupas', 'Área de estar', 'Sofá-cama', 'Geladeira']
9828299;635;982829901;Encantador apto em Cabo Frio SDA311;Cabo Frio;apartment;Apartamento;78.0;['Chuveiro', 'Vista do pátio interno', 'Móveis na área externa', 'Independente', 'Roupa de cama', 'Micro-ondas', 'Utensílios de cozinha', 'Arara para roupas', 'Varal para secar roupas', 'Fogão', 'Cozinha', 'Guarda-roupa ou armário', 'Chave de acesso', 'Vaso sanitário', 'Tomada perto da cama', 'Mesa de jantar', 'Papel higiênico', 'Taças de vinho', 'Torradeira', 'Comodidades para passar roupa', 'Banheiro privativo', 'Chaleira/cafeteira', 'TV de tela plana', 'TV', 'Secador de cabelo', 'Acessível por elevador', 'Sofá', 'Ferro de passar roupa', 'Cesto de lixo', 'Toalhas', 'Ar-condicionado', 'Varanda', 'Ventilador', 'Geladeira', 'Travesseiro comum', 'Sofá-cama', 'Forno']
9827185;636;982718501;Bonito apto c/ churrasqueira em Ingleses IMA304;Florianópolis;apartment;Apartamento;82.0;['Fogão', 'Roupa de cama', 'Extintor de incêndio', 'Chaleira/cafeteira', 'Cesto de lixo', 'TV de tela plana', 'Utensílios de cozinha', 'Área para refeições', 'Varal para secar roupas', 'Banheiro privativo', 'Ar-condicionado', 'Vaso sanitário', 'Toalhas', 'TV', 'Forno', 'Tomada perto da cama', 'Área de estar', 'Acessível por elevador', 'Sofá', 'Geladeira', 'Torradeira', 'Máquina de lavar roupas', 'Papel higiênico', 'Travesseiro comum', 'Secador de cabelo', 'Micro-ondas', 'Mesa de jantar', 'Churrasqueira', 'Chuveiro', 'Taças de vinho', 'Arara para roupas', 'Chave de acesso', 'Varanda', 'Independente', 'Cozinha']
9826256;637;982625601;Apto com piscina a 2min da praia CAC106;Florianópolis;apartment;Apartamento;72.0;['Acessível por elevador', 'Geladeira', 'TV', 'Máquina de lavar roupas', 'Banheiro privativo', 'Cesto de lixo', 'Detector de fumaça', 'Fogão', 'Travesseiro comum', 'Micro-ondas', 'TV de tela plana', 'Vaso sanitário', 'Papel higiênico', 'Área de estar', 'Secador de cabelo', 'Chave de acesso', 'Guarda-roupa ou armário', 'Extintor de incêndio', 'Ar-condicionado', 'Sofá', 'Vista da piscina', 'Área para refeições', 'Roupa de cama', 'Chaleira/cafeteira', 'Forno', 'Utensílios de cozinha', 'Toalhas', 'Tomada perto da cama', 'Varanda', 'Taças de vinho', 'Churrasqueira', 'Cozinha', 'Chaleira elétrica', 'Varal para secar roupas', 'Chuveiro', 'Independente', 'Mesa de jantar', 'Ferro de passar roupa', 'Torradeira']
9822910;638;982291001;Ótimo apto p/ famílias em Campos do Jordão LVR010;Campos do Jordão;apartment;Apartamento;130.0;['Acessível por elevador', 'Vista', 'Geladeira', 'Área para refeições', 'TV', 'Roupa de cama', 'Comodidades para passar roupa', 'Cozinha', 'Chuveiro', 'Travesseiro comum', 'Toalhas', 'Máquina de café', 'Vaso sanitário', 'Utensílios de cozinha', 'Independente', 'Mesa de jantar', 'Fogão', 'Aquecimento', 'Torradeira', 'Forno', 'Varal para secar roupas', 'Taças de vinho', 'Sofá', 'Micro-ondas', 'Ferro de passar roupa', 'Vista da cidade', 'Banheiro privativo', 'Chave de acesso', 'Detector de fumaça', 'Terraço', 'TV de tela plana', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Lareira', 'Cesto de lixo']
9822415;639;982241501;Apto c/churrasq a 500m do mar MDO201;Florianópolis;apartment;Apartamento;119.0;['Churrasqueira', 'Vaso sanitário', 'Utensílios de cozinha', 'Chaleira/cafeteira', 'TV de tela plana', 'Travesseiro comum', 'Sofá', 'Cozinha', 'Máquina de lavar roupas', 'Toalhas', 'Banheiro privativo', 'Mesa de jantar', 'TV', 'Taças de vinho', 'Chave de acesso', 'Tomada perto da cama', 'Micro-ondas', 'Ferro de passar roupa', 'Secador de cabelo', 'Varanda', 'Varal para secar roupas', 'Vista para uma rua tranquila', 'Cesto de lixo', 'Roupa de cama', 'Fogão', 'Chaleira elétrica', 'Guarda-roupa ou armário', 'Área de estar', 'Geladeira', 'Torradeira', 'Forno', 'Chuveiro', 'Acessível por elevador', 'Área para refeições', 'Independente', 'Ar-condicionado']
9821813;640;982181301;Apto no cond Thai Beach Home Spa frente mar TBS106;Florianópolis;apartment;Apartamento;113.0;['Sofá-cama', 'Varal para secar roupas', 'Secadora de roupas', 'Torradeira', 'Chaleira elétrica', 'Travesseiro comum', 'Toalhas', 'Acessível por elevador', 'Máquina de lavar roupas', 'Banheiro privativo', 'Geladeira', 'Papel higiênico', 'Forno', 'Varanda', 'Guarda-roupa ou armário', 'TV de tela plana', 'Mesa de jantar', 'Utensílios de cozinha', 'Fogão', 'Ferro de passar roupa', 'Chave de acesso', 'Cesto de lixo', 'Ar-condicionado', 'Cozinha', 'Área de estar', 'Secador de cabelo', 'TV', 'Tomada perto da cama', 'Taças de vinho', 'Área para refeições', 'Roupa de cama', 'Vaso sanitário', 'Chuveiro', 'Vista do mar', 'Independente', 'Chaleira/cafeteira']
9821656;641;982165601;Casa de luxo e pé na areia em Canto Grande RCE084;Bombinhas;holiday_home;Casa de 4 Quartos;250.0;['Papel higiênico', 'Varal para secar roupas', 'Andares superiores acessíveis somente por escada', 'Geladeira', 'Micro-ondas', 'Vaso sanitário', 'Móveis na área externa', 'Chaleira/cafeteira', 'Churrasqueira', 'TV de tela plana', 'Guarda-roupa ou armário', 'Varanda térrea', 'Área de estar', 'Mesa de jantar', 'Ferro de passar roupa', 'Banheiro privativo', 'Terraço', 'Toda a unidade localizada no térreo', 'Independente', 'TV', 'Piscina privativa', 'Cesto de lixo', 'Sofá', 'Fogão', 'Taças de vinho', 'Área de refeições externa', 'Forno', 'Tomada perto da cama', 'Chave de acesso', 'Comodidades para passar roupa', 'Cozinha', 'Arara para roupas', 'Torradeira', 'Secador de cabelo', 'Travesseiro comum', 'Área para refeições', 'Máquina de lavar roupas', 'Ar-condicionado', 'Utensílios de cozinha', 'Roupa de cama', 'Toalhas', 'Máquina de café', 'Vista da piscina', 'Chuveiro']
